"Name","Date","Period","Data_completeness","Cumulative_cases","Seven_day_average_new_cases","Seven_day_average_cumulative_cases","Cumulative_per_100000","Log10Cumulative_cases","New_cases","New_cases_per_100000","Case_label","Rate_label","Proportion_label","Seven_day_ave_cumulative_label","Seven_day_ave_new_label","new_case_key","new_case_per_100000_key","Days_since_case_x","Days_since_first_case","period_in_reverse","Double_time","date_range_label","double_time_label_1","double_time_label_2"
"Eastbourne",2020-03-24,"24 March","Complete",10,1,6.42857142857143,9.69367972082202,1,3,2.90810391624661,"The total (cumulative) number of cases reported for people with specimens taken by this date (24 March) was 10. A total of 3 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (24 March) is <b>10</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>3</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>30%</b> of the total cumulative number of Covid-19 cases reported up to 24 March (<b>10</b>).","The rolling average number of cumulative cases in the last seven days is <b>6 cases</b>.","The rolling average number of new cases in the last seven days is <b>1  cases</b>.","1-10 cases","1-5 new cases per 100,000",0,13,11,,,"This is the day that the total (cumulative) cases was 10 or more. The total (cumulative) number of cases on this day was 10","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. Although there are data for this day, there are not enough data points to calculate a doubling time."
"Eastbourne",2020-03-25,"25 March","Complete",10,0.857142857142857,7.28571428571429,9.69367972082202,1,0,0,"The total (cumulative) number of cases reported for people with specimens taken by this date (25 March) was 10. A total of 0 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (25 March) is <b>10</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>0</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>0%</b> of the total cumulative number of Covid-19 cases reported up to 25 March (<b>10</b>).","The rolling average number of cumulative cases in the last seven days is <b>7 cases</b>.","The rolling average number of new cases in the last seven days is <b>1  cases</b>.","No new cases","No new cases",1,14,11,,,"This is day 1 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 10","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. Although there are data for this day, there are not enough data points to calculate a doubling time."
"Eastbourne",2020-03-26,"26 March","Complete",13,1.14285714285714,8.42857142857143,12.6017836370686,1.11394335230684,3,2.90810391624661,"The total (cumulative) number of cases reported for people with specimens taken by this date (26 March) was 13. A total of 3 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (26 March) is <b>13</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>3</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>23.1%</b> of the total cumulative number of Covid-19 cases reported up to 26 March (<b>13</b>).","The rolling average number of cumulative cases in the last seven days is <b>8 cases</b>.","The rolling average number of new cases in the last seven days is <b>1  cases</b>.","1-10 cases","1-5 new cases per 100,000",2,15,10,5.45866699629691,"period 10 (26-March-01-April)","This is day 2 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 13","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 10 (26-March-01-April). At the start of this period, it was estimated that cases could potentially double in 5.5 days."
"Eastbourne",2020-03-27,"27 March","Complete",16,1.42857142857143,9.85714285714286,15.5098875533152,1.20411998265592,3,2.90810391624661,"The total (cumulative) number of cases reported for people with specimens taken by this date (27 March) was 16. A total of 3 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (27 March) is <b>16</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>3</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>18.8%</b> of the total cumulative number of Covid-19 cases reported up to 27 March (<b>16</b>).","The rolling average number of cumulative cases in the last seven days is <b>10 cases</b>.","The rolling average number of new cases in the last seven days is <b>1  cases</b>.","1-10 cases","1-5 new cases per 100,000",3,16,10,5.45866699629691,"period 10 (26-March-01-April)","This is day 3 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 16","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 10 (26-March-01-April). At the start of this period, it was estimated that cases could potentially double in 5.5 days."
"Eastbourne",2020-03-28,"28 March","Complete",18,1.71428571428571,11.5714285714286,17.4486234974796,1.25527250510331,2,1.9387359441644,"The total (cumulative) number of cases reported for people with specimens taken by this date (28 March) was 18. A total of 2 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (28 March) is <b>17</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>2</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>11.1%</b> of the total cumulative number of Covid-19 cases reported up to 28 March (<b>18</b>).","The rolling average number of cumulative cases in the last seven days is <b>12 cases</b>.","The rolling average number of new cases in the last seven days is <b>2  cases</b>.","1-10 cases","1-5 new cases per 100,000",4,17,10,5.45866699629691,"period 10 (26-March-01-April)","This is day 4 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 18","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 10 (26-March-01-April). At the start of this period, it was estimated that cases could potentially double in 5.5 days."
"Eastbourne",2020-03-29,"29 March","Complete",19,1.71428571428571,13.2857142857143,18.4179914695618,1.27875360095283,1,0.969367972082202,"The total (cumulative) number of cases reported for people with specimens taken by this date (29 March) was 19. A total of 1 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (29 March) is <b>18</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>1</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>5.3%</b> of the total cumulative number of Covid-19 cases reported up to 29 March (<b>19</b>).","The rolling average number of cumulative cases in the last seven days is <b>13 cases</b>.","The rolling average number of new cases in the last seven days is <b>2  cases</b>.","1-10 cases","1-5 new cases per 100,000",5,18,10,5.45866699629691,"period 10 (26-March-01-April)","This is day 5 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 19","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 10 (26-March-01-April). At the start of this period, it was estimated that cases could potentially double in 5.5 days."
"Eastbourne",2020-03-30,"30 March","Complete",21,2,15.2857142857143,20.3567274137263,1.32221929473392,2,1.9387359441644,"The total (cumulative) number of cases reported for people with specimens taken by this date (30 March) was 21. A total of 2 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (30 March) is <b>20</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>2</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>9.5%</b> of the total cumulative number of Covid-19 cases reported up to 30 March (<b>21</b>).","The rolling average number of cumulative cases in the last seven days is <b>15 cases</b>.","The rolling average number of new cases in the last seven days is <b>2  cases</b>.","1-10 cases","1-5 new cases per 100,000",6,19,10,5.45866699629691,"period 10 (26-March-01-April)","This is day 6 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 21","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 10 (26-March-01-April). At the start of this period, it was estimated that cases could potentially double in 5.5 days."
"Eastbourne",2020-03-31,"31 March","Complete",25,2.14285714285714,17.4285714285714,24.2341993020551,1.39794000867204,4,3.87747188832881,"The total (cumulative) number of cases reported for people with specimens taken by this date (31 March) was 25. A total of 4 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (31 March) is <b>24</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>4</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>16%</b> of the total cumulative number of Covid-19 cases reported up to 31 March (<b>25</b>).","The rolling average number of cumulative cases in the last seven days is <b>17 cases</b>.","The rolling average number of new cases in the last seven days is <b>2  cases</b>.","1-10 cases","1-5 new cases per 100,000",7,20,10,5.45866699629691,"period 10 (26-March-01-April)","This is day 7 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 25","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 10 (26-March-01-April). At the start of this period, it was estimated that cases could potentially double in 5.5 days."
"Eastbourne",2020-04-01,"01 April","Complete",30,2.85714285714286,20.2857142857143,29.0810391624661,1.47712125471966,5,4.84683986041101,"The total (cumulative) number of cases reported for people with specimens taken by this date (01 April) was 30. A total of 5 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (01 April) is <b>29</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>5</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>16.7%</b> of the total cumulative number of Covid-19 cases reported up to 01 April (<b>30</b>).","The rolling average number of cumulative cases in the last seven days is <b>20 cases</b>.","The rolling average number of new cases in the last seven days is <b>3  cases</b>.","1-10 cases","1-5 new cases per 100,000",8,21,10,5.45866699629691,"period 10 (26-March-01-April)","This is day 8 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 30","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 10 (26-March-01-April). At the start of this period, it was estimated that cases could potentially double in 5.5 days."
"Eastbourne",2020-04-02,"02 April","Complete",34,3,23.2857142857143,32.9585110507949,1.53147891704226,4,3.87747188832881,"The total (cumulative) number of cases reported for people with specimens taken by this date (02 April) was 34. A total of 4 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (02 April) is <b>33</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>4</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>11.8%</b> of the total cumulative number of Covid-19 cases reported up to 02 April (<b>34</b>).","The rolling average number of cumulative cases in the last seven days is <b>23 cases</b>.","The rolling average number of new cases in the last seven days is <b>3  cases</b>.","1-10 cases","1-5 new cases per 100,000",9,22,9,9.76546130385653,"period 9 (02-April-08-April)","This is day 9 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 34","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 9 (02-April-08-April). At the start of this period, it was estimated that cases could potentially double in 9.8 days."
"Eastbourne",2020-04-03,"03 April","Complete",34,2.57142857142857,25.8571428571429,32.9585110507949,1.53147891704226,0,0,"The total (cumulative) number of cases reported for people with specimens taken by this date (03 April) was 34. A total of 0 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (03 April) is <b>33</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>0</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>0%</b> of the total cumulative number of Covid-19 cases reported up to 03 April (<b>34</b>).","The rolling average number of cumulative cases in the last seven days is <b>26 cases</b>.","The rolling average number of new cases in the last seven days is <b>3  cases</b>.","No new cases","No new cases",10,23,9,9.76546130385653,"period 9 (02-April-08-April)","This is day 10 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 34","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 9 (02-April-08-April). At the start of this period, it was estimated that cases could potentially double in 9.8 days."
"Eastbourne",2020-04-04,"04 April","Complete",35,2.42857142857143,28.2857142857143,33.9278790228771,1.54406804435028,1,0.969367972082202,"The total (cumulative) number of cases reported for people with specimens taken by this date (04 April) was 35. A total of 1 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (04 April) is <b>34</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>1</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>2.9%</b> of the total cumulative number of Covid-19 cases reported up to 04 April (<b>35</b>).","The rolling average number of cumulative cases in the last seven days is <b>28 cases</b>.","The rolling average number of new cases in the last seven days is <b>2  cases</b>.","1-10 cases","1-5 new cases per 100,000",11,24,9,9.76546130385653,"period 9 (02-April-08-April)","This is day 11 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 35","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 9 (02-April-08-April). At the start of this period, it was estimated that cases could potentially double in 9.8 days."
"Eastbourne",2020-04-05,"05 April","Complete",38,2.71428571428571,31,36.8359829391237,1.57978359661681,3,2.90810391624661,"The total (cumulative) number of cases reported for people with specimens taken by this date (05 April) was 38. A total of 3 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (05 April) is <b>37</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>3</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>7.9%</b> of the total cumulative number of Covid-19 cases reported up to 05 April (<b>38</b>).","The rolling average number of cumulative cases in the last seven days is <b>31 cases</b>.","The rolling average number of new cases in the last seven days is <b>3  cases</b>.","1-10 cases","1-5 new cases per 100,000",12,25,9,9.76546130385653,"period 9 (02-April-08-April)","This is day 12 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 38","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 9 (02-April-08-April). At the start of this period, it was estimated that cases could potentially double in 9.8 days."
"Eastbourne",2020-04-06,"06 April","Complete",39,2.57142857142857,33.5714285714286,37.8053509112059,1.5910646070265,1,0.969367972082202,"The total (cumulative) number of cases reported for people with specimens taken by this date (06 April) was 39. A total of 1 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (06 April) is <b>38</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>1</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>2.6%</b> of the total cumulative number of Covid-19 cases reported up to 06 April (<b>39</b>).","The rolling average number of cumulative cases in the last seven days is <b>34 cases</b>.","The rolling average number of new cases in the last seven days is <b>3  cases</b>.","1-10 cases","1-5 new cases per 100,000",13,26,9,9.76546130385653,"period 9 (02-April-08-April)","This is day 13 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 39","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 9 (02-April-08-April). At the start of this period, it was estimated that cases could potentially double in 9.8 days."
"Eastbourne",2020-04-07,"07 April","Complete",46,3,36.5714285714286,44.5909267157813,1.66275783168157,7,6.78557580457542,"The total (cumulative) number of cases reported for people with specimens taken by this date (07 April) was 46. A total of 7 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (07 April) is <b>45</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>7</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>15.2%</b> of the total cumulative number of Covid-19 cases reported up to 07 April (<b>46</b>).","The rolling average number of cumulative cases in the last seven days is <b>37 cases</b>.","The rolling average number of new cases in the last seven days is <b>3  cases</b>.","1-10 cases","6-10 new cases per 100,000",14,27,9,9.76546130385653,"period 9 (02-April-08-April)","This is day 14 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 46","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 9 (02-April-08-April). At the start of this period, it was estimated that cases could potentially double in 9.8 days."
"Eastbourne",2020-04-08,"08 April","Complete",52,3.14285714285714,39.7142857142857,50.4071345482745,1.7160033436348,6,5.81620783249321,"The total (cumulative) number of cases reported for people with specimens taken by this date (08 April) was 52. A total of 6 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (08 April) is <b>50</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>6</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>11.5%</b> of the total cumulative number of Covid-19 cases reported up to 08 April (<b>52</b>).","The rolling average number of cumulative cases in the last seven days is <b>40 cases</b>.","The rolling average number of new cases in the last seven days is <b>3  cases</b>.","1-10 cases","6-10 new cases per 100,000",15,28,9,9.76546130385653,"period 9 (02-April-08-April)","This is day 15 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 52","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 9 (02-April-08-April). At the start of this period, it was estimated that cases could potentially double in 9.8 days."
"Eastbourne",2020-04-09,"09 April","Complete",61,3.85714285714286,43.5714285714286,59.1314462970143,1.78532983501077,9,8.72431174873982,"The total (cumulative) number of cases reported for people with specimens taken by this date (09 April) was 61. A total of 9 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (09 April) is <b>59</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>9</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>14.8%</b> of the total cumulative number of Covid-19 cases reported up to 09 April (<b>61</b>).","The rolling average number of cumulative cases in the last seven days is <b>44 cases</b>.","The rolling average number of new cases in the last seven days is <b>4  cases</b>.","1-10 cases","6-10 new cases per 100,000",16,29,8,24.4250756120756,"period 8 (09-April-15-April)","This is day 16 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 61","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 8 (09-April-15-April). At the start of this period, it was estimated that cases could potentially double in 24.4 days."
"Eastbourne",2020-04-10,"10 April","Complete",63,4.14285714285714,47.7142857142857,61.0701822411787,1.79934054945358,2,1.9387359441644,"The total (cumulative) number of cases reported for people with specimens taken by this date (10 April) was 63. A total of 2 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (10 April) is <b>61</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>2</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>3.2%</b> of the total cumulative number of Covid-19 cases reported up to 10 April (<b>63</b>).","The rolling average number of cumulative cases in the last seven days is <b>48 cases</b>.","The rolling average number of new cases in the last seven days is <b>4  cases</b>.","1-10 cases","1-5 new cases per 100,000",17,30,8,24.4250756120756,"period 8 (09-April-15-April)","This is day 17 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 63","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 8 (09-April-15-April). At the start of this period, it was estimated that cases could potentially double in 24.4 days."
"Eastbourne",2020-04-11,"11 April","Complete",65,4.28571428571429,52,63.0089181853432,1.81291335664286,2,1.9387359441644,"The total (cumulative) number of cases reported for people with specimens taken by this date (11 April) was 65. A total of 2 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (11 April) is <b>63</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>2</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>3.1%</b> of the total cumulative number of Covid-19 cases reported up to 11 April (<b>65</b>).","The rolling average number of cumulative cases in the last seven days is <b>52 cases</b>.","The rolling average number of new cases in the last seven days is <b>4  cases</b>.","1-10 cases","1-5 new cases per 100,000",18,31,8,24.4250756120756,"period 8 (09-April-15-April)","This is day 18 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 65","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 8 (09-April-15-April). At the start of this period, it was estimated that cases could potentially double in 24.4 days."
"Eastbourne",2020-04-12,"12 April","Complete",66,4,56,63.9782861574254,1.81954393554187,1,0.969367972082202,"The total (cumulative) number of cases reported for people with specimens taken by this date (12 April) was 66. A total of 1 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (12 April) is <b>64</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>1</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>1.5%</b> of the total cumulative number of Covid-19 cases reported up to 12 April (<b>66</b>).","The rolling average number of cumulative cases in the last seven days is <b>56 cases</b>.","The rolling average number of new cases in the last seven days is <b>4  cases</b>.","1-10 cases","1-5 new cases per 100,000",19,32,8,24.4250756120756,"period 8 (09-April-15-April)","This is day 19 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 66","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 8 (09-April-15-April). At the start of this period, it was estimated that cases could potentially double in 24.4 days."
"Eastbourne",2020-04-13,"13 April","Complete",68,4.14285714285714,60.1428571428571,65.9170221015898,1.83250891270624,2,1.9387359441644,"The total (cumulative) number of cases reported for people with specimens taken by this date (13 April) was 68. A total of 2 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (13 April) is <b>66</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>2</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>2.9%</b> of the total cumulative number of Covid-19 cases reported up to 13 April (<b>68</b>).","The rolling average number of cumulative cases in the last seven days is <b>60 cases</b>.","The rolling average number of new cases in the last seven days is <b>4  cases</b>.","1-10 cases","1-5 new cases per 100,000",20,33,8,24.4250756120756,"period 8 (09-April-15-April)","This is day 20 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 68","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 8 (09-April-15-April). At the start of this period, it was estimated that cases could potentially double in 24.4 days."
"Eastbourne",2020-04-14,"14 April","Complete",70,3.42857142857143,63.5714285714286,67.8557580457542,1.84509804001426,2,1.9387359441644,"The total (cumulative) number of cases reported for people with specimens taken by this date (14 April) was 70. A total of 2 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (14 April) is <b>68</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>2</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>2.9%</b> of the total cumulative number of Covid-19 cases reported up to 14 April (<b>70</b>).","The rolling average number of cumulative cases in the last seven days is <b>64 cases</b>.","The rolling average number of new cases in the last seven days is <b>3  cases</b>.","1-10 cases","1-5 new cases per 100,000",21,34,8,24.4250756120756,"period 8 (09-April-15-April)","This is day 21 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 70","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 8 (09-April-15-April). At the start of this period, it was estimated that cases could potentially double in 24.4 days."
"Eastbourne",2020-04-15,"15 April","Complete",73,3,66.5714285714286,70.7638619620008,1.86332286012046,3,2.90810391624661,"The total (cumulative) number of cases reported for people with specimens taken by this date (15 April) was 73. A total of 3 patients who had sample specimens taken on this day (representing new cases) were confirmed to have the virus.","The total (cumulative) number of Covid-19 cases per 100,000 population reported to date (15 April) is <b>71</b> cases per 100,000 population. The new cases (swabbed on this date) represent <b>3</b> cases per 100,000 population</p><p><i>Note: the rate per 100,000 is rounded to the nearest whole number, and sometimes this can appear as zero even when there were some cases reported.</i>","The new cases for patients swabbed on this day represent <b>4.1%</b> of the total cumulative number of Covid-19 cases reported up to 15 April (<b>73</b>).","The rolling average number of cumulative cases in the last seven days is <b>67 cases</b>.","The rolling average number of new cases in the last seven days is <b>3  cases</b>.","1-10 cases","1-5 new cases per 100,000",22,35,8,24.4250756120756,"period 8 (09-April-15-April)","This is day 22 since the number of diagnosed cases reached 10 or more. The total (cumulative) number of cases on this day was 73","The doubling time is calculated using data for every 7 day period starting from the latest available complete date (03 June) back to the date on which the first confirmed patient was swabbed for testing. This day is in period 8 (09-April-15-April). At the start of this period, it was estimated that cases could potentially double in 24.4 days."
